"DATA_ID","STUDY_ID","MULTIPLE_MEASUREMENT","EXPOSURE_DURATION_HOURS","COMMON_CONTROL","AI_NAME","AI_50_TYPE","AI_ERROR_TYPE","FORM_NAME","FORM_50_TYPE","FORM_ERROR_TYPE","SPECIES_NAME_BINOMIAL","STRAIN_CLONE_SOURCE","SPECIES_CLASS","SPECIES_PHYLUM","SPECIES_KINGDOM","ECOSYSTEM","LIFE_STAGE","PESTICIDE_CLASS","SEX","EXPOSURE_ROUTE","ACUTE_CHRONIC_TOXICITY","TEMPERATURE_.C","PH","FEEDING_STATE","AGE_TEST_ORGANISM_HOURS","REGULATORY_STANDARDISED_GUIDELINES_FOLLOWED","WATER_HARDNESS_mg_L_Ca_CO3","SE_SIMULATION_REQUIRED","FORMULATION_TYPE","YEAR_PUBLISHED","NOTES","AI_50","AI_N_INDIVIDUAL","AI_SE_INDIVIDUAL","AI_SE_ESS_0.046","AI_SE_ESS_0.442","AI_SE_CONTAINER","FORM_50","FORM_N_INDIVIDUAL","FORM_SE_INDIVIDUAL","FORM_SE_ESS_0.046","FORM_SE_ESS_0.442","FORM_SE_CONTAINER","LRR","LRR_VAR_INDIVIDUAL","LRR_VAR_CONTAINER_0.046","LRR_VAR_CONTAINER_0.442","LRR_VAR_CONTAINER"
53,"scopus3635","scopus3635_4",48,"scopus3635_d","fenitrothion","EC50","CI_95","L 87.7%","EC50","CI_95","Daphnia magna","Columbia National Fisheries Research Laboratory","Branchiopoda","Arthropoda","Animalia","Aquatic","neonate","insecticide","n/a","environmental","acute","17","7.4","n/a","1st instar","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",11,10,4.42055935124789,4.28042620786486,2.88458914949413,0.787017068246185,24,10,2.65233561074873,2.56825572471892,1.73075348969648,0.472210240947711,0.780158557549575,0.173712059436853,0.162873168928721,0.0739679271701121,0.00550609651285289
55,"scopus3635","scopus3635_6",96,"scopus3635_f","methomyl","LC50","CI_95","L 24%","LC50","CI_95","Gammarus pseudolimnaeus","Columbia National Fisheries Research Laboratory","Malacostraca","Arthropoda","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",920,10,167.98125534742,162.656195898865,109.614387680777,29.906648593355,720,10,97.2523057274536,94.169376573027,63.4609612888708,17.3143755014161,-0.245122458032985,0.0515831149018418,0.0483645488661733,0.0219644859351515,0.00163501376935991
56,"scopus3635","scopus3635_7",96,"scopus3635_g","aminocarb","LC50","CI_95","L 17%","LC50","CI_95","Gammarus pseudolimnaeus","Columbia National Fisheries Research Laboratory","Malacostraca","Arthropoda","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",145,10,33.1541951343592,32.1031965589865,21.634418621206,5.90262801184638,29,10,6.63083902687184,6.42063931179729,4.32688372424119,1.18052560236928,-1.6094379124341,0.104561298930527,0.0980371205046298,0.0445230030038129,0.00331424660606265
57,"scopus3635","scopus3635_8",96,"scopus3635_h","trichlorfon","LC50","CI_95","WP 80%","LC50","CI_95","Gammarus pseudolimnaeus","Columbia National Fisheries Research Laboratory","Malacostraca","Arthropoda","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","wettable powder",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",43,10,17.6822374049916,17.1217048314595,11.5383565979765,3.14806827298474,17,10,11.0513983781197,10.7010655196622,7.21147287373532,1.96754267061546,-0.927986771637346,0.591704572524473,0.554784734629825,0.251952344981682,0.0187550737351107
58,"scopus3635","scopus3635_9",96,"scopus3635_i","fenitrothion","LC50","CI_95","L 87.7%","LC50","CI_95","Gammarus pseudolimnaeus","Columbia National Fisheries Research Laboratory","Malacostraca","Arthropoda","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",6.1,10,0.884111870249578,0.856085241572973,0.576917829898825,0.157403413649237,2,10,0.442055935124789,0.428042620786486,0.288458914949413,0.0787017068246185,-1.11514159061932,0.0698599144231614,0.0655009541656243,0.0297468873428507,0.00221432773545235
60,"scopus3635","scopus3635_11",48,"scopus3635_k","methomyl","EC50","CI_95","L 24%","EC50","CI_95","Chironomus plumosus","Columbia National Fisheries Research Laboratory","Insecta","Arthropoda","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","17","7.4","n/a","4th instar","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",88,10,31.8280273289848,30.819068696627,20.7690418763577,5.66652289137253,32,10,7.9570068322462,7.70476717415675,5.19226046908943,1.41663072284313,-1.01160091167848,0.19264399909294,0.180623836416921,0.0820292922717066,0.00610617624974538
61,"scopus3635","scopus3635_12",48,"scopus3635_l","aminocarb","EC50","CI_95","L 17%","EC50","CI_95","Chironomus plumosus","Columbia National Fisheries Research Laboratory","Insecta","Arthropoda","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","17","7.4","n/a","4th instar","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",295,10,30.9439154587352,29.962983455054,20.1921240464589,5.50911947772329,30,10,4.86261528637268,4.70846882865135,3.17304806444354,0.865718775070803,-2.28577797467766,0.0372751358171059,0.0349493265606435,0.0158720387076983,0.00118149825639073
62,"scopus3635","scopus3635_13",48,"scopus3635_m","trichlorfon","EC50","CI_95","WP 80%","EC50","CI_95","Chironomus plumosus","Columbia National Fisheries Research Laboratory","Insecta","Arthropoda","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","17","7.4","n/a","4th instar","YES","40","NO","wettable powder",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",0.1,10,0.0353644748099831,0.0342434096629189,0.023076713195953,0.00629613654596948,0.12,10,0.039785034161231,0.0385238358707838,0.0259613023454471,0.00708315361421566,0.182321556793955,0.23498467335931,0.220322633464741,0.100058276100586,0.00744823528517261
63,"scopus3635","scopus3635_14",48,"scopus3635_n","fenitrothion","EC50","CI_95","L 87.7%","EC50","CI_95","Chironomus plumosus","Columbia National Fisheries Research Laboratory","Insecta","Arthropoda","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","17","7.4","n/a","4th instar","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",2.6,10,0.530467122149747,0.513651144943783,0.346150697939295,0.0944420481895421,4,10,0.884111870249578,0.856085241572973,0.576917829898825,0.157403413649237,0.430782916092454,0.0904798961255076,0.0848343370867693,0.0385270336939601,0.00286791281016992
65,"scopus3635","scopus3635_16",96,"scopus3635_p","methomyl","LC50","CI_95","L 24%","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. Used old species name for rainbow trout. Updated.",1.6,10,0.265233561074873,0.256825572471892,0.173075348969648,0.0472210240947711,1.2,10,0.0884111870249578,0.0856085241572973,0.0576917829898826,0.0157403413649237,-0.287682072451781,0.0329081677579306,0.0308548386551164,0.0140125502162116,0.00104307984329773
66,"scopus3635","scopus3635_17",96,"scopus3635_p","methomyl","LC50","CI_95","L 29%","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. Used old species name for rainbow trout. Updated.",1.6,10,0.265233561074873,0.256825572471892,0.173075348969648,0.0472210240947711,1.2,10,0.309439154587352,0.29962983455054,0.201921240464589,0.0550911947772329,-0.287682072451781,0.0939748708138842,0.0881112402831676,0.0400152207205218,0.00297869192364405
67,"scopus3635","scopus3635_18",96,"scopus3635_q","aminocarb","LC50","CI_95","L 17%","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. Used old species name for rainbow trout. Updated.",13.5,10,1.19355102483693,1.15571507612351,0.778839070363414,0.21249460842647,0.14,10,0.0132616780537437,0.0128412786235946,0.00865376744848238,0.00236105120473855,-4.56880254181722,0.0167896045626491,0.0157420049537368,0.00714914238845034,0.000532174815233174
68,"scopus3635","scopus3635_19",96,"scopus3635_r","trichlorfon","LC50","CI_95","WP 80%","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","wettable powder",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. Used old species name for rainbow trout. Updated.",1.1,10,0.221027967562395,0.214021310393243,0.144229457474706,0.0393508534123092,0.7,10,0.132616780537437,0.128412786235946,0.0865376744848238,0.0236105120473855,-0.451985123743057,0.0762669459923639,0.0715082143321628,0.032475050522907,0.00241740939999129
69,"scopus3635","scopus3635_20",96,"scopus3635_s","fenitrothion","LC50","CI_95","L 93%","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. Used old species name for rainbow trout. Updated.",1,10,0.176822374049916,0.171217048314595,0.115383565979765,0.0314806827298474,1.9,10,0.309439154587352,0.29962983455054,0.201921240464589,0.0550911947772329,0.641853886172395,0.0577904152310569,0.0541845401689595,0.0246076020214086,0.00183176461560352
70,"scopus3635","scopus3635_21",96,"scopus3635_s","fenitrothion","LC50","CI_95","L 87.7%","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. Used old species name for rainbow trout. Updated.",1,10,0.176822374049916,0.171217048314595,0.115383565979765,0.0314806827298474,2.4,10,0.221027967562395,0.214021310393243,0.144229457474706,0.0393508534123092,0.8754687373539,0.0397476385001974,0.0372675556374582,0.0169248493126943,0.00125986839629652
71,"scopus3635","scopus3635_22",96,"scopus3635_s","fenitrothion","LC50","CI_95","WP 40%","LC50","CI_95","Oncorhynchus mykiss","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","17","7.4","n/a","n/a","YES","40","NO","wettable powder",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. Used old species name for rainbow trout. Updated.",1,10,0.176822374049916,0.171217048314595,0.115383565979765,0.0314806827298474,1.3,10,0.0442055935124789,0.0428042620786486,0.0288458914949413,0.00787017068246185,0.262364264467491,0.0324224445668912,0.0303994225164602,0.0138057255562766,0.00102768402807878
73,"scopus3635","scopus3635_24",96,"scopus3635_u","methomyl","LC50","CI_95","L 24%","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","22","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",1.2,10,0.132616780537437,0.128412786235946,0.0865376744848238,0.0236105120473855,0.66,10,0.110513983781197,0.107010655196622,0.0721147287373532,0.0196754267061546,-0.59783700075562,0.0402513126295349,0.0377398026525391,0.0171393176198291,0.00127583319676086
74,"scopus3635","scopus3635_25",96,"scopus3635_u","methomyl","LC50","CI_95","L 29%","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","22","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",1.2,10,0.132616780537437,0.128412786235946,0.0865376744848238,0.0236105120473855,1.2,10,0.176822374049916,0.171217048314595,0.115383565979765,0.0314806827298474,0,0.0339259461421965,0.031809112015584,0.0144459280579501,0.00107534004463684
75,"scopus3635","scopus3635_26",96,"scopus3635_v","aminocarb","LC50","CI_95","L 17%","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","22","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",6,10,1.06093424429949,1.02730228988757,0.692301395878591,0.188884096379084,0.1,10,0.0221027967562395,0.0214021310393243,0.0144229457474706,0.00393508534123092,-4.0943445622221,0.0801195144094112,0.0751203989360031,0.0341155037016549,0.00253952304941436
76,"scopus3635","scopus3635_27",96,"scopus3635_w","trichlorfon","LC50","CI_95","WP 80%","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","22","7.4","n/a","n/a","YES","40","NO","wettable powder",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",3.3,10,0.663083902687184,0.642063931179729,0.432688372424119,0.118052560236928,1,10,0.176822374049916,0.171217048314595,0.115383565979765,0.0314806827298474,-1.19392246847243,0.0716408316710639,0.0671707497843398,0.0305052155655193,0.00227077690933322
77,"scopus3635","scopus3635_28",96,"scopus3635_x","fenitrothion","LC50","CI_95","L 93%","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","22","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",1,10,0.176822374049916,0.171217048314595,0.115383565979765,0.0314806827298474,2.5,10,0.442055935124789,0.428042620786486,0.288458914949413,0.0787017068246185,0.916290731874155,0.0625323039292965,0.0586305552671244,0.0266267345964136,0.00198206677027462
78,"scopus3635","scopus3635_29",96,"scopus3635_x","fenitrothion","LC50","CI_95","L 87.7%","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","22","7.4","n/a","n/a","YES","40","NO","liquid formulation",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",1,10,0.176822374049916,0.171217048314595,0.115383565979765,0.0314806827298474,4.3,10,0.353644748099831,0.342434096629189,0.23076713195953,0.0629613654596948,1.45861502269952,0.0380300572030795,0.0356571440767341,0.0161934900236166,0.00120542676212754
79,"scopus3635","scopus3635_30",96,"scopus3635_x","fenitrothion","LC50","CI_95","WP 40%","LC50","CI_95","Lepomis macrochirus","U.S. Fish and Wildlife Service hatcheries","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","22","7.4","n/a","n/a","YES","40","NO","wettable powder",1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.",1,10,0.176822374049916,0.171217048314595,0.115383565979765,0.0314806827298474,2.4,10,0.221027967562395,0.214021310393243,0.144229457474706,0.0393508534123092,0.8754687373539,0.0397476385001974,0.0372675556374582,0.0169248493126943,0.00125986839629652
